"Churn","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","pc_11","pc_12","pc_13","pc_14","pc_15","pc_16","pc_17","pc_18","pc_19","pc_20"
"0",2.4702863772905075,-1.4231948550238664,-1.9628172151798622,-1.0633378197735004,-2.7261921968873413,-0.6835302458981096,0.9404767651071689,-0.887302115266598,1.8094717707236414,0.28775050626226173,-0.4833173826103221,0.1576362020276414,-0.6429727767781342,0.1346987325663817,1.7674502900591327,0.2798597654848585,-0.5752049265215528,-1.6141407330645137,2.6017792281336383,0.006427207586305375
"0",-7.8997177700786985,-1.5570065658532297,-0.3519354394559033,1.0473084947647522,1.5028578462373283,-0.4104650587753429,0.8280960552165172,-1.3938529665469228,-0.8277068938993623,-0.5487732541506043,-0.7699002820657261,0.38831327862427034,-0.35748585811276873,1.395097309131878,0.13802155482550316,-0.07201924308356975,-0.02645424195228462,0.4407896276899482,-0.3305658818312731,-0.46310637594058307
"1",-7.8542582185864696,-1.2208365825491738,-0.18428961560384957,0.3978262322139081,-0.04170699642331812,-1.0969350596297054,1.5547887649857928,-0.777235381532651,1.0731862454031735,0.11202371049083168,-1.606021009756383,-0.8064973677702336,0.5771104767949992,0.49159770684607285,-1.083114930875803,0.368352060873098,0.11267825717199773,0.4673720130412385,-0.5339653083114152,0.3199952993088917
"1",1.6665139814886911,-3.886363684036219,5.37513197270183,-0.051275301331067114,-2.400311043181413,-0.27705963833739167,0.46394247354683726,-1.425492086449189,-1.0608399184943664,1.7088272473009518,0.08932072059953977,1.0379732359073564,-0.8918216251561071,-0.4680330153572148,0.33970705637537185,-1.1136834451643505,-0.4013481626125981,1.1492360469114167,1.0131215694295423,-0.21200695130876357
"0",2.2782247022321687,4.644580389913608,-0.6663375101963545,0.6417914673954355,-0.9390069754182927,0.7403142718167591,4.3188198319176,0.2510239818456117,-0.6340880346122207,-0.9344722969941996,2.7433354782586004,-0.3128726550547132,0.7774907973490969,1.1180659011145857,-0.4088161948644173,1.7696454733711406,-0.7460732905578876,-1.1049875523098942,-0.06328603086851897,0.21995412804324121
"0",-7.966238612118153,1.7040032564298977,0.8465519851238583,-1.0513115077040984,-0.7753121964842491,-0.707168730715648,0.32297172609982067,1.582171230662972,-1.2741849695420593,-0.6648371625023899,-0.6899589168383664,0.5221925518787762,-0.3760532895902541,-0.08635412906387345,-0.48252608938090846,0.3214735183296181,-0.15729990287311163,-0.058533947631620155,-0.4331963164547914,-0.6100928580333697
"0",-7.538939245156308,2.6341987598958974,0.2323132944749601,-1.2893300942488546,-1.90282720857179,-0.06529145636118969,1.0753550429008836,-1.092795319599621,-1.1885837658596972,1.4019321089292762,0.968940393796945,1.4323707558929801,0.04970950028142877,-1.32130206532761,-0.6989668238341828,0.9324490387919246,-0.540221266929463,-0.5711710628415576,0.2744365050862236,-0.47883471962738033
"0",-7.349080552197003,2.0874572489439136,-0.16708011269798637,-0.9375712236814493,-1.232640819644827,0.3521189540258912,0.550557594011836,-1.0948299801104122,0.8758786569130474,2.7297843092436644,3.0405165602005533,-1.6238839719540143,-0.5279877778213081,-1.2149041641934673,-0.5881645128320284,0.36656262908185494,-0.25205320464180087,-0.2952441736920442,-0.3621062357464985,0.2345622829152173
"0",-7.409362824150666,0.8198876421204927,-0.4745556123247611,0.36397802569047244,0.7716718570672852,0.8666853774251124,-0.14262386954766376,-1.6930615302094216,-1.3688022981856052,1.7653191450770962,2.3641676443365935,0.2647803420295373,-0.16975580080081482,0.5780666774073081,0.9189464974825973,-0.19295436817540668,-0.3702878359742314,-0.5437776912778011,-0.9219893044742011,-1.0733584997422772
"0",1.5888483724667513,-0.9641686025062952,6.573288228136861,-0.1912185525508856,-1.168361353796881,-0.48088879024822384,-1.209615036010336,0.6684179056731532,-0.4214848917807505,-2.554438061641676,-0.5880994860502614,0.45588500415384325,0.6632050738331673,-1.1726558869339525,1.7984045807383608,1.5642906562570047,1.8840002937660614,0.7143793570313144,0.3087685095215715,-0.8285194800123012
"0",-6.946778915445607,1.2842363222776756,-0.9481961417991827,0.6303887175666292,-1.0634767870535147,1.2000803121034485,-0.5818038235043511,-1.9682507134486358,0.3889185914162718,-0.2855735119163401,0.6155183426368722,2.7435185619364764,-0.18235521018784034,-0.23909715825807182,1.5761900090250058,-0.05413965196682869,-0.2967095234174363,-0.1704256241390544,-0.08035220762336238,-0.10150966782849824
"0",2.8514382315769096,0.3586706582884926,-1.354104902015604,-1.6748722811284518,-2.0153565130337974,0.005714507027428414,-0.31688043020546997,-1.7329045038421813,1.475052865595611,0.6905696330231722,-0.24971232270893556,-0.4870262601594795,0.3430927375503344,0.01721137946339959,1.6378723127614516,-1.256680382006394,0.9577985336158491,1.4697014190675248,-0.7275025689609567,0.02538383060788068
"0",-7.790460644725555,0.55968726819446,0.24246907661312933,-0.3099702005788257,-1.9352224371436437,-0.595385512524961,1.534332106525461,-1.0563001880340186,-1.5626971003610672,0.9780379284712066,-0.13401641859624844,0.9187686251277034,1.1995476311034794,0.2568060870092192,-0.20014884109834408,0.04080077757870531,-0.17011521986611738,-0.14080751583424211,-0.12911749736885633,-0.5495639321473009
"0",2.4398009151738256,-1.6157377186163897,-1.3386903037370472,-2.525023326878199,-3.6842202700111653,-0.4835151578404614,-0.2847164913083603,1.7377014229245997,1.196705358090922,0.1837318269770294,-0.48493131611288753,-0.5655346506593194,-0.41067125620807676,0.10377877647236894,1.4585613897294754,-0.24033841251272997,0.49465994017576775,-1.204624705433906,-0.07956788563085469,-0.8729091658828729
"0",-7.673164665449106,1.5990988275261901,0.5632465537430908,-0.7443273116220093,-1.292482822543893,-0.1498198417727899,-0.1359170653292271,1.4022106336744213,-1.2442891178835243,-0.4225210736369653,-1.7841465928042002,1.1347642115690144,-1.4079546837936152,0.7841506853442135,1.4409141320037266,-0.5696961343064371,-0.0975038745639687,-0.981462217301906,-0.7426100950654805,-0.22604323685178487
"0",1.8988028647083044,-1.9319874330984292,5.818970060834482,0.5735052763942058,0.7953024498664504,0.9107847712935317,-2.661471979941492,0.048594802914919605,-0.1827435338457921,-2.480667602044367,0.19148967018686835,0.7795091971574833,0.39849959816497504,1.208325818398091,0.2694833659788523,-0.3101035959035869,-1.1650777967109083,0.6350567865435284,1.0974664183547795,0.34791900485513017
"0",1.0324870068813277,-2.842098442854341,0.8474533537806594,-2.090140002490296,2.045581061724096,-0.20210724065588556,-0.20316969885704766,-1.7832799062838087,-1.4034624482598448,-0.1815516708645634,0.8714709219073389,-1.6653731174805093,-1.3660920450726968,1.1893181380864843,-2.205622671437523,0.47383245847087857,2.104354995529861,-0.6659022472306088,-0.541085996829304,-1.093060268366907
"0",2.4378003193733417,1.5005767603636881,-1.8999036884146858,2.499922593392055,1.521775571619033,-0.5940457094577318,-0.10560345138304575,-1.1825917020235903,0.20932317724970806,0.5648914200762959,1.9144016154830845,-2.9305900606413875,1.3715449374581414,-0.8616557445885416,1.4494576710762277,1.1614523614939634,-0.43852969828939653,-2.103426174957418,-0.24289251894246122,-1.1907363696391196
"0",2.1144620456103453,-0.7074256687195358,-2.2590897286433598,2.9101475277771263,0.9926338939265597,1.761877120812444,1.4635903575301066,1.931041881220508,-1.691391803929547,-0.996179991419725,-0.05573797807176728,0.3196544738820219,2.0132293896531523,-0.3257153309529484,0.2926511172150649,-0.8922374644163484,0.5318769218555446,-1.260320977224393,-1.2325400738876646,-0.1925766480929115
"0",2.4304844754723054,1.7162178091056872,-1.2796899119587588,1.230233762095239,-0.7551070707648077,-2.12567424021931,2.2759041655950285,-0.503467632399608,-0.041327043988332784,-2.1688982604606473,-0.9181160328140613,0.922332839574184,-1.8532055547011026,-0.2649388836009928,1.4004630600496444,-0.16899318638283034,0.3373910151421167,-2.110873323926634,-0.5228777765598177,0.7807856220255605
"0",2.46780999296877,0.05473846435522972,-2.3722147858730067,0.4252788040016882,-0.14443688331349125,0.41812656731305364,-0.9885538923308939,-1.910476237718079,-1.3694489879219969,0.006838379297505338,0.9691068663746,0.2830436311160473,0.031851535446517885,-2.562801177206837,-0.9199482918438231,0.9047233651160451,-0.47498958623488363,-0.7878518994673309,-0.2431422460354756,-0.9637840772464362
"1",2.170152814465943,-1.8805561076697521,-2.522731161859424,1.2803428476304186,0.008690362628841736,4.515268535370369,3.24424117171369,-0.1800531242089612,0.860023751285377,-0.45779455338830427,-0.48914870123812737,-1.1600001717438932,1.7842128545328224,1.5357914267501407,-1.6344006064159737,-0.8400745927701477,-0.23179959062274405,-0.9639388169688683,2.3310540409642373,-0.9333604388737834
"0",1.6311523046673577,-2.9623962364608105,0.4741087364978326,-2.1849228553773656,-2.086644997508243,-2.074519680335927,2.6355791431766007,-0.26199164648903067,1.8071664345482623,2.3763747874350525,-0.7848249409154733,1.3364941817989922,-1.1571540308473462,-0.21292343363457467,0.5055660300762473,2.100207708367378,1.8162240766132218,-0.5802444577139176,-0.7015728489279045,0.3379572090734478
"0",2.0086053742010357,-1.5794075390393876,-0.2911956146870306,1.3721254181765246,1.2225423003023859,-0.7839271934238309,-0.8299685256974737,0.9827496946640799,-0.46906716829361467,-0.48346100106572054,-0.6785945600438189,0.8687913986514688,-0.14867992369298294,-0.982029717240262,0.8857573466169029,-3.4307974952908356,1.277752612834619,2.8492507458735545,-0.20031803263227865,3.389354838876259
"0",3.307492339924683,4.163953985107846,-1.9588938573285455,-0.7136734989715265,-1.7830020963576019,0.92162488107724,-2.239576541860861,0.6506247339796514,-1.058530723315774,-0.07220683598140024,1.9998786797396082,-0.9478241159409312,-1.1094271371731415,0.8381213668467461,-0.4863923360494908,1.3761730159397263,-0.49512251254158307,0.16872682287412416,0.6462493371298941,0.40467692592033316
"0",2.9841673258224657,4.827147443543137,-0.8164875666828291,1.1730492686695446,-1.2688435233868989,-1.4671106290822804,1.6119436716176039,-0.844775080669429,1.8999832871398261,0.33637315797040285,1.4948598675910085,-0.9466826340070711,0.24580357044924245,2.8773970720169064,1.325412421270757,0.236326008479403,-0.3937755878402528,-0.5394799223253411,-2.1463714568345353,0.9027988433365852
"0",1.2812652840418692,-0.21498612400024314,1.7477118191140146,-3.3577518835461793,-0.3160446028927527,-1.2356019206714657,-0.02266322264949366,1.6756842933355174,-2.5604413231023564,-0.11431612252718576,0.23863031296370502,-2.945244942769119,-0.8801124665159727,-0.3243018828524752,-0.009617300014663772,0.5409554584424796,-2.0125298483703022,0.9336892190133206,-1.0158578844240571,-0.22309273040937402
"0",2.284534952607611,-0.6605782096779768,-0.835453339681948,2.139647660115176,0.6408374695921154,-0.6176755276599567,-0.4869916747811967,1.2275136375438789,0.15042910603734966,-0.11185812816468448,0.6764313623234696,2.257049668009262,-0.7693112414468328,1.76443501249451,-0.10263100424816456,-0.39304879014109945,-1.8884507627795628,1.2221636152171702,0.04959779638901834,0.6501000939249068
"0",3.248864960054634,7.002518084566826,-0.7108600846898389,0.0036462883529234102,0.07349607215862197,0.05243333370114858,-0.7395532500052914,-1.7510728569524434,1.3541104508835076,0.4483874004244364,-0.7688709507611606,1.4088640504625125,1.5298620665459663,-1.1460213579535434,-0.6144560799426799,0.39311780693708454,-0.06730086408265559,-0.05987403931897406,1.0116590933130587,-0.24296608234768677
"1",-7.203493563044607,-2.0472625986784414,-1.5855475506235992,1.7544637912205165,-0.027911624444828455,0.252297960485301,-0.933633274769192,1.092197696937597,1.9401756231728067,0.010302119419666095,0.8761823227913994,1.1003110342447202,2.1274505812290623,-0.1704470024547573,-0.32520068679245706,0.4712060695719488,-0.13792657560268531,0.535980296627635,-0.1290460943900195,0.22519822128878594
"1",2.5900413703806997,-0.9530517390645425,-2.9446513559489587,3.292205142963478,-0.42758185435748947,-0.42092794127319916,-1.1786780720895302,1.0643155655196725,-1.2139282414080101,-0.06448691254414123,-0.4014541367743857,0.1534038325407987,-0.47534924709087667,-0.30491230070624825,0.9681701281203375,0.9085223016915916,-0.43548957810012806,0.7316509112461544,0.9412710600978266,0.3217184402271603
"0",2.142187343885821,1.52267333835328,-1.3108157034325028,0.5886773594406367,-1.5222393894086361,-1.522642329065095,0.27370602186831355,2.011772038730821,0.8138842406153953,-0.5227927497552499,1.7897596359413943,-3.357004177676623,0.20667335154633507,0.6467609766080544,-1.9147509943890733,-0.20102991940288478,1.829022917721095,-0.8833103766642761,0.10805135096829682,2.122551960198987
"0",2.490343034313866,-0.5548482087672545,-1.727012534981988,-1.2360466275491233,-3.2990395241118335,-0.6405076085477797,-0.4649697695656517,1.6187256399973917,0.917674058570796,0.08368004148101284,-0.8139880504748164,-1.1601034794249423,0.22492413603747402,-0.1901859418066865,1.6463960791525136,1.6404187296512147,-1.231496768359798,-0.5567439906772206,3.727348586700781,0.43409378976773083
"0",2.2437909788710315,3.047380136840321,5.373030218232665,3.40940735314446,-1.329244068289489,-0.13353201114292446,-0.42445903347608105,-1.5901199955201348,0.3937560187780424,1.7346494652035147,-1.6768978544201902,0.5893644501679862,1.381749793459578,0.46355501512345537,-1.583216120160902,2.3935301123908355,1.1881567857863475,-1.7166005526563948,-0.32317222877674684,-1.2890181363035769
"0",2.601726805906808,1.5790210438860666,-2.3517885524138458,2.0968163606045453,0.7871383721748266,0.0012595491449072377,-0.3738109999657786,-1.5871934463800161,-1.264774963736133,2.053461721832706,-0.21532532110224822,0.646352169413257,-1.968637911427428,1.0000489877786005,-1.4262500614483653,1.674800047804914,-0.61356955043704,-0.031367108544025454,1.5356909947929873,0.5493500449234906
"0",-7.198239727508899,-0.27960458165413143,-0.9566081978276196,0.31068678888122137,-2.4673346206388986,-0.6388242466112555,1.7194111858297931,-0.7119553947876137,2.0456541423743,-0.16569670463486344,1.2756947630378868,0.2597953998659315,1.2889009211213263,-0.6932538898490878,0.17191342656123737,-0.1416055418731789,-0.8412289376173155,-0.743102864027012,3.3158947088108994,-0.022212154483146687
"1",2.654199137998476,2.3178058557065664,-1.652805626535712,2.2984150393882876,-0.1586735103524537,3.4423915202671442,3.58215368150966,2.8583358562909287,-0.3184740485818278,-1.0788984530146373,0.1492042846967325,1.5170943087388742,0.4298222529928323,1.7786505121281306,0.5123993968522547,1.3481662624061603,-0.2988833482126772,-0.8141199456488906,0.6629275900780374,1.3511753498659873
"1",1.884876105376687,-1.768794721090051,5.766555019105443,-0.2177470333334115,-1.9600113573833873,0.40093955723175984,-1.5216178944548135,0.6778135148256398,-1.2019953180131553,1.3526236514324232,0.25166800323935823,0.8905666011351214,-0.05939834400857453,1.7826723213663236,-0.8514295494918321,0.13297551603647342,-1.0812923098474025,2.223973827686026,1.7095845779564296,-0.042709947479501846
"0",1.9992805389628894,-1.9238034366292307,-1.358470628400173,-1.1850311638961724,1.1992609015656623,-0.12050446224324368,-0.7067882484277832,-1.9742351425420128,-0.8920971852394137,-1.9077322033447137,0.12879719956713512,-0.6896769352380612,-0.3306344993938883,-1.5930460188354763,-0.23860106083704638,0.005157486092691382,0.5911286119497645,0.9475490582652668,1.2119810581659312,-0.7727538563807756
"0",1.8676212510602275,-2.030809243259431,5.912398600607277,0.14515781631700417,0.8797753473346844,1.071438900021137,-2.8861867375807724,0.2696991386378337,1.7480778648374586,-0.8563276895099696,1.7143728008034629,-1.6443966331998399,-0.5955226911603438,-1.2808836097419438,1.4869985389264593,-2.2352834117753186,-0.18711566656972628,0.10134210427793318,-1.42534495481567,0.19106590507656712
"0",2.085028400137003,5.561017742891071,1.4276498437661838,-0.26379855149850995,1.895388013697479,-0.6698503015244378,-0.014348646901155726,-1.4343263364712846,0.8596554789755129,2.3094781889470077,-0.1282410708491207,-0.5683290792974393,-0.061966222109032715,-1.2881272387990856,-0.814528820851171,0.13565871950670633,-0.0626576727650984,0.43549237062360535,0.5149423562864792,5.00273396064501
"1",2.2787470755156285,-0.26445220780789563,-2.298823815276031,2.991990738235604,1.2919162474407948,-1.1194031657020076,-0.4683023879875853,1.5347889671472636,0.47191907949414746,0.12978698934560604,0.23349959283469995,-0.8609794954801467,1.8768126484692587,-1.186000547745828,0.7569058343404697,0.8717060289092722,-1.2556484077541805,-1.786505807025271,2.8567861506428107,-0.07142929409934225
"0",1.5218784007890538,-1.8373341435103219,5.556875602137261,2.966773338881693,1.2243424569250674,-0.8770689543164051,0.5614113482894377,-1.3379954504776175,-1.024703734192082,0.1424079679166964,-0.9465330918233757,0.6808169842941633,-1.6657582575252612,-1.3315218478465096,0.0427118764784898,-2.319762134779004,-0.003354694161416316,-0.3142618565293721,0.3674082028906964,0.045600020344933025
"0",2.3355530660614305,2.519374215007127,-1.552232334246309,-0.344555765683649,2.0002806865641283,3.82281569559211,0.019940036443298864,2.0070720215260742,0.9506854011565598,1.135959435268294,-1.973197550914113,0.8302919173913559,-3.3034331887696706,-1.0801363693993715,-2.8768734396816122,-0.3904623296915047,-0.040310899908394204,-1.162141327979602,-0.18690619448855533,-0.8755497896451402
"1",1.893770436444621,-2.521005777738622,-0.6257830852595471,-1.4708017049115225,1.54430645620024,-0.15110154038683832,-0.04188756906948596,-2.043500025872659,-0.23936978619880542,-0.7839810727812045,1.6440105386692219,1.8460391701543293,1.7999155408798813,0.6286120149842769,-0.636442115582281,-0.9119725474730108,0.6768690255714271,-0.4176540890482953,1.0449712961071949,0.02449488843584692
"1",2.5131319964912944,-2.346621632764919,-2.4849792299690785,-0.15415525250163387,-0.8478917417004391,0.8658347132531355,-1.2400501358413014,-2.071639262861484,1.4411054181146146,0.02948990429551332,-0.9544241970590142,-0.3635413999124618,0.4932061273826396,2.2040135845439224,-0.2140760967953107,-0.9618648288045266,-0.15821244638275292,-1.4058172857004065,2.546370309880028,0.002153345844848986
"0",3.1464565633894837,4.3214608790998446,-1.2666989939273732,-0.3385567098417761,-1.0871698277743957,0.8336332111525184,-2.5163793015309506,0.25593696393154686,-1.6302963161949096,-0.8593928697452599,-0.6585302946014545,0.2513123776194905,1.547403826135346,0.8744918355910559,-0.21250501786244985,0.7897561274705366,-0.33450334255350184,-1.0725090522934855,-0.2731377777129903,0.7854554674310824
"1",1.9833201132222724,-3.788133397760405,-1.415632928370733,-0.6201343550517399,0.4096149088759233,-0.6613711378068713,0.4591213648019059,-1.4461502760720595,3.2656778381399003,-0.37522673318181726,-1.02170996810322,1.4971640718512162,-0.16510442843260076,2.922092333958486,0.00801635692015127,0.543017323768176,1.0969417636112182,1.114792583899148,-1.5553899174169246,3.6582241781655847
"1",-7.894523607670615,-1.888511843559939,-0.4981180571962321,1.0936823364352461,1.6712173889507402,-0.5701676090528224,0.8189071640828963,-1.0949623340817674,1.4644479248197695,0.3846588668433209,-1.0974071615675496,-0.12397155895006223,0.06305871810059224,0.29401585103125266,-0.88032246523408,0.8173631534249389,-0.11823487825742539,0.29823885747563883,-0.36447340872089795,0.15195985565248138
"0",1.5893788870533299,-1.2500643371604054,-0.035589211466379535,-2.010047040843158,-1.2240034214133158,-2.175023181889602,2.533560737393093,-0.8452563734766055,-1.092767006037718,0.8321093029568338,0.22529819813299612,1.0681243939400207,0.8055443989879398,2.9938852238424793,-0.7724601840598148,-0.057627761756498724,0.7572757885552911,0.8954684781541854,0.7560302581707002,-0.5400865698148827
"0",-7.0453303039116575,-1.1400431067570518,-1.5230948637219266,1.3734970782314415,-0.3432335472608878,0.9104352743919767,-1.604005383149916,0.899901334270227,1.2430316937353214,-0.12439362833933476,0.9674754384432953,-0.2799453102684839,2.073095521608799,0.647215032844429,0.8861749082185069,-0.4062147929380421,0.2713568001385203,-0.536660817897871,0.04597438109836714,-1.5049702000716616
"0",2.9380729257605673,1.7109563795544223,-2.051879947077734,1.2857373821845126,-2.4506404564094826,-0.9969900787378555,0.9719345429432756,-1.1471162227787397,-1.4580524735937526,-0.5895523530492921,-0.7114218833145735,-0.07366607967557005,0.39919763682285453,-1.1637582717076806,0.4476633620350586,-1.2341748566950288,0.7345883558111403,-1.8907369165559598,-0.28177043073876934,1.1083557682239966
"1",2.766986495489954,-0.5491355405606947,-3.1222243638749014,2.622165821572301,-0.49985670380652164,-0.13335741960573091,-1.2801154656598634,1.0462809218985032,-0.8389988769237611,0.06866434975258599,0.06306985935937068,0.9818765964000152,-1.2967221699853266,-0.990745766982816,0.2672939046178246,-0.5388177602376226,0.3874379064575998,-0.3792430684575566,0.19977856480771225,0.20480160037256545
"1",1.2794018969824192,-4.932430639278852,-1.0488274256292676,-1.1038577359562147,1.336349192976846,-1.136333714426563,0.7143512048788285,-1.022365825626887,1.0056383572628855,1.8711018443557965,-0.9663353204512521,-0.6016411990199478,-0.12439387122322522,-0.8788910360453525,-1.1064986784455766,1.714923858291765,0.8046643397914339,0.6025128810972504,-0.6445098323854802,3.187889333029068
